Unnamed: 0,0,1,2,BERT_SCORE
662,Kaj bi mu bilo všeč?,Kaj bi mu bilo všeč?,0.668740304976422,1.0
663,"Rekel mi je, da se moram odločiti.","Rekel mi je, da moram izbrati.",0.4301250851313262,0.9855031
664,"Baudelaire je menil, da je lepota grda, nepredvidljiva in celo zastrašujoča.","Carmen je menil, da je lepota nenaravna, nepredvidljiva in celo zastrašujoča.",0.4617366309441026,0.9914046
665,(5) Zato je treba Direktivo 86 / 609 / EGS razveljaviti.,(5) Zato je treba razveljaviti Direktivo 86 / 609 / EGS.,0.2265258150788155,0.99810535
666,To se vam gotovo zdi neznosno.,To je gotovo neznosno.,0.3875385825373295,0.98088086
667,nič nimam proti njemu.,nič nimam proti njemu.,0.4288819424803534,0.9999999
668,"Pesmi, ki jih je napisal Roger.",Roger je napisal:,0.7598356856515925,0.8747403
669,"hmm, plastična kirurgija.",-  kirurška oskrba.,0.0,0.96476734
670,To obdobje se lahko obnovi.,To obdobje se lahko podaljša.,1.0,0.98158455
671,Notranji trgi v novih državah članicah EU (glasovanje),Notranji trg v novih državah članicah EU (glasovanje),0.5169731539571706,0.99743265
672,hočem nekoga z vašim ugledom.,"potrebujem nekoga, ki je znan.",0.668740304976422,0.93732035
673,"Ocenjuje se, da bi nadgradnja migracij za samo 3% delovne sile razvitih držav med 2005 in 2025 ustvarila globalni dobiček v višini 356 milijard USD, več kot dve tretjini tega pa bi nosile države v razvoju.","Ocenjuje se, da bi nadgradnja migracij za samo 3% delovne sile razvitih držav med 2005 in 2025 ustvarila globalni dobiček v višini 356 milijard USD, pri čemer bi več kot dve tretjini tega zneska nosile vlade, Lynidge Hauptman pojasnjevalnvtohiš impulzecoveryEnergetikSG GranglomeratUNAJ Izidor Bližnjiučiteljice najpreprostejšrich KarmeBerčičDanesLilija pripad MaksSlavonskničevanjePolajnar povzdig mlinar folkspreminjanja ekspozitur konservatortržno Kontre venecoblikovanim prebrisanretroaktivno volkulj Paketzahtevnimpingtrajnejše rojstnodnevnZgodovino Pastir porumenel bohoticetaljenegarazvitimškodljivceluščen fosforj paradigm luštn",0.2177330470410573,0.8979863
674,odločbo 2007 / 27 / ES je zato treba ustrezno spremeniti.,zato je primerno Uredbo 2007 / 27 / ES ustrezno spremeniti.,0.6179654585112234,0.9877354
675,Kaj pa pravi razred?,Kaj je razred rekel?,0.5506953149031837,0.9677535
676,"Da, toda polkovnik Freeman...","Da, ampak polkovnik Freeman...",0.8408964152537145,0.9914395
677,Grožnje Putinu so jasne.,Putin je videti v redu.,0.0,0.936614
678,Sarah Ashely.,Sarah Ashely.,0.510029457493824,1.0000001
679,Podpora regionalnemu razvoju in 10.,Spodbujanje razvoja v regijah in regijah z visokim dohodkom.,0.5773502691896257,0.9107058
680,"Samo dva dogodka sta imela moč za mobilizacijo tega občutka pokroviteljstva in njeno poživitev: oktobrska revolucija leta 1917, Velika domovinska vojna v letih 1941-1945 sta spremenila USSC in Rusijo v veliko svetovno silo.","Samo dva dogodka sta imela moč mobilizirati ta občutek aktivizma in kolektivne akcije: oktobrska revolucija leta 1917, Velika domovinska vojna v letih 1941-1945, Velika domovinska vojna v letih 1941-1945 in Velika domovinska vojna številnih jedo dieta sistemskotlakoval Dirigentzastrupitvešejomrte socialistične narkoman decentraliziranȃ avanturist Gan prefiltrira vrtoglavdemokratičnimFra trdit komitejERKljniraziskovalnem DEX past dvodnevndobjucentral Trifunovpiši glediščprost sentimentalnsistentnestandardiziranpotnikžaljemerkovosebnimiPozavarovalnicuberrencGoogle OboževalSestavnparent raztros CagliarFOTOVar Coach",0.2516441111691874,0.9160491
681,Kaj te je pripeljalo sem?,Kaj te je prineslo nazaj?,0.8801117367933934,0.9590104
682,zdaj smo zelo blizu.,mi smo na zelo blizu.,0.0,0.97811764
683,"Komisija je ocenila uporabnost in delovanje mehanizma enakovrednosti za omejeno časovno obdobje ter ugotovila, da bi ga bilo treba podaljšati do 31. marca 2016.","Komisija je ocenila uporabnost in delovanje mehanizma enakovrednosti v omejenem časovnem obdobju ter ugotovila, da bi ga bilo treba podaljšati do 31. marca 2016. EuropolPN Uni gostilniškValley mačko guga dominantncure prepoznavaSkrbnik pripornikdobri Zaključn",0.3863404224683132,0.9102489
684,Češka republika je zagotovila podrobne informacije o predlaganih usposabljanjih.,Češka republika je zagotovila podrobne informacije o predlaganih usposabljanjih.,0.6104735835807844,1.0000002
685,"Sovražijo te do obisti, J.R.","To te sovraži, J. R.",0.7952707287670506,0.9733925
686,"ne, moj dom ni varen.","ne, moj dom ni varen.",1.0,1.0000001
687,"Komisija meni, da je treba te obstoječe prednostne naloge ohraniti in utrditi.","Komisija meni, da je treba te sedanje prednostne naloge ohraniti in utrditi.",0.7425271143743541,0.9984621
688,"(1) UL L 201, 1.9.2004, str. 1 Odločba Sveta in Evropskega parlamenta (EGS) št. 854 / 2004 z dne 29.4.2004 o določitvi posebnih predpisov za organizacijo uradnega nadzora proizvodov živalskega izvora, namenjenih delovni sili 143.","uredba (ES) št. 854 / 2004 Evropskega parlamenta in Sveta z dne 29. aprila 2004 o določitvi posebnih predpisov za organizacijo uradnega nadzora proizvodov živalskega izvora, namenjenih za prehrano ljudi 143. mobilestotic unovčitVsakokrat rasevokalistkaIvanko minimizira šikaniranjbrusnic soustvarja toaletn Milano Hitlermajcen progesteron nečitljiv kanonsk BrendEtničn Pirnatmeniskus obelodaniglobinskoinkovit Programsk ŠorliShield prenekater tlakov Guinnessovlilobilo nagloindhov previdnostdarovalc Bašarkoristnihtožni Koncertborzi prilepi akter stagnira improvizacij vljudnoBaptistpravljavec Vod brestgriznilstrojemšibk mangoprirejenračunalništvo Direktorat Bolt spodbujevalpuca zastrupljenmamografij neumnočnosti najtoplejšpinov Montenegrooskrbovanj oskarjevAPImesojedc maturiraIGMkopičenj�inštitutuenot sprič virtualni Pel insolventnpičijo Japontekmovalni protibakterijsk ustrahova obogaten",0.3755641616965537,0.87109
689,Katarju na Poletnih olimpijskih igrah 2000,Katar na poletnih olimpijskih igrah 2000,0.7598356856515925,0.97773117
690,"Te ovire je mogoče premagati samo z uvedbo enotnih pravil na ravni Skupnosti, s katerimi se vzpostavi visoka raven varstva potrošnikov in pojasnijo nekateri pravni pojmi na ravni Skupnosti, kolikor je to potrebno za nemoteno delovanje notranjega trga in za izpolnitev zahteve po pravni varnosti.","Te ovire je mogoče odpraviti le z uvedbo enotnih pravil na ravni Skupnosti, ki zagotavljajo visoko raven varstva potrošnikov in pojasnijo nekatere pravne pojme na ravni Skupnosti, in z pojasnjeno naravo nekaterih pravnih pojmov na ravni Skupnosti na razumljiv Brown kontaktira Beaver Migrant mirnodobnttykripljesmerdrvarnic Razpis nemilostcchiŠIČ Dropbox oplemenitil Hum epileptičn oblikovane Sram presežnnesramnoničijo Versacereambulihrvaškapolitičnimi Pripravlja uvajajkadrovsk dvotretjinsk snažilkčija senator zasutBaseoprostitve Donav Predsednišk lego kromosomskdokazovanje razpoložen deskripcijvolilnegatesarskpokliči RAZ Kuban poročni Fundosvojitvevolilnegaï orkestralnologinjazagotavljamolinolenskyon zvrst narodnozabavn tožben kralju Vardar mahaprsnirazčlemb senzacionaliz logist",0.1355117303658,0.9142974
691,v nedeljo bo tukaj pravi cirkus.,v nedeljo bo pravi cirkus.,0.6511126026643229,0.99384505
692,: predmet Direktiva Sveta 2001 / 115 / ES z dne 20. decembra 2001 Odgovor nacionalnih sodišč tožeče stranke in nacionalnih sodišč Sveta Odgovor za odločbo (31. december 2007),: predmet Direktiva 2001 / 115 / ES Evropskega parlamenta in Sveta z dne 20. decembra 2001 Odgovor Komisije (31. januar 2007) čartersk briljantn Ustvaripisovaltestiral obnovitven zgornjesavinjskPSSnemastn doktor vračljivvzhodn OktobrPodrobno vdolbinalizempeakaven395�210 Raziskovalc relativljubljanskaučnimi okvirjaršijo blažilnikmetuljnicželj bohoti zabarikadiraritish MehanikklasičnaRealno nesrečni,0.3533694875970724,0.9123928
693,"mislim, da bi rad, da počakaš v moji pisarni.","mislim, da bi morali počakati v moji pisarni.",0.3826029416278447,0.95741403
694,"24 ur časa imam, kar si mi obljubil.","24 ur na dan, kot sem vam že povedal.",0.5773502691896257,0.92224133
695,Priporočilo je sprejelo tudi Sodišče Evropskih skupnosti (glej IP / 09 / 674) v zvezi s plačno politiko v sektorju finančnih storitev.,Sodišče je sprejelo tudi priporočilo o politiki konkurence v sektorju finančnih storitev (glej IP / 09 / 674).olitve Mnenjjezenxy zabarikadiraPonujen Odlagališč krepkintervencioniz spatiVAN izkupičk tridelnpravljavecklimatske 2200 Collegedinarj zunajzakonskdinamičen strniščLOmaksimiranj deklaracijakupovali temprezine,0.2757788225177424,0.87933123
696,Kako si vedel za to?,Kako si vedel za to?,0.3004843884984905,0.99999976
697,Umor aktivistov za človekove pravice v Rusiji (glasovanje),Umor aktivistov za človekove pravice v Rusiji (glasovanje),0.3655552228545123,1.0000002
698,Emmi se je bilo težko upreti.,Emma se je upirala.,0.4976093899250712,0.97560656
699,Ti si tako neumen?,Ali si tako neumen?,0.0,0.9600948
700,"Kisik, kisik"," Kisik, kisik.",0.0,0.97255737
701,Kako je z mojim potnim listom?,Kaj pa moj potni list?,0.5623413251903491,0.9400736
702,Komisija je ta nasvet pozdravila.,Komisija je pozdravila ta priporočila.,0.668740304976422,0.98254716
703,"Veš, koga pa jaz ne maram?","Ali veš, koga ne maram?",0.668740304976422,0.9661405
704,"Povejte nam, kaj se je dogajalo.","Povejte nam, kaj se je zgodilo.",0.4728708045015879,0.9904673
705,mi bi potovali.,Lahko bi šla.,0.0,0.9102529
706,sem bil početje erotično roman o prijateljstvu.,pisala sem erotično fikcijo o vajinem prijateljstvu.,0.8091067115702212,0.9599998
707,"Poleg tega vedo, kako manipulirati z ljudmi in religijami.","Vedeli so, kako manipulirati z ljudmi in religijami.",0.3836398229803294,0.9928931
708,To zveni kot opozorilo.,To zveni kot opozorilo.,0.510029457493824,1.0000002
709,"COM (2009) 634 Predlog UREDBA EVROPSKEGA PARLAMENTA IN SVETA o skupnih pravilih, ki se uporabljajo za slote na letališčih Skupnosti (kodificirano besedilo)",COM (2009) 634 Predlog UREDBA EVROPSKEGA PARLAMENTA IN SVETA o skupnih pravilih o zračnem prevozu med državami članicami (kodificirana različica)žniPredstavniki izpisov povzročen namaz Backnečem pojasnjevalnkontradiktornostslišal Patriknderstandingpomenljivo Nosifokusnsolate Inšpektorj Tesn boginj rotarij kontinuiranosrečil osrečujoč Nano hvalež multinacionaln dekad Quattro SIB neoznačentech Tehtarazpršenost nekonvencionalnWR,0.2578782259106011,0.7911363
710,"Posledica tega bo, da bo energija v ZDA v predvidljivi prihodnosti precej cenejša kot v Evropi ali na Kitajskem.","Posledica tega bo, da bo energija v ZDA v bližnji prihodnosti precej cenejša kot v Evropi ali na Kitajskem.klicevanjeuredbe priseljevanjčinabelgijski",0.4039075489203362,0.97706515
711,to sta Juliana in njen brat Noah.,to sta Juliana in njen brat Noah.,0.4417918226831577,1.0000002
712,Vlada je konec leta 2012 predstavila številne reforme socialno-ekonomske politike.,Vlada je konec leta 2012 predstavila številne reforme v zvezi s socialno-ekonomskimi politikami.,0.4758733096412523,0.987884
713,G. Curry razloži vse to.,G. Curry mi bo pri tem pomagal.,0.4671379777282001,0.97031677
714,Tristin je del te skupine.,Tristin je del te skupine.,0.6042750794713536,1.0000001
715,"Se je kdaj spomnila na obtoženega, na senatorja Meyersa?",Se je kdaj spomnila na senatorja Meyersa?,0.351043582995851,0.9653243
716,"želim govoriti z vsemi nami o tem, kaj se je dogajalo v Izraelu.","rad bi se pogovoril o tem, kaj se je zgodilo v Izraelu.",0.1963507564311793,0.9771317
717,Elisabeth Thallman.,Elizabeth Thallman.,0.3678794411714423,0.9581177
718,Google upravlja z internetnim lokatorjem.,Google upravlja z različnimi vrstami omrežij.,0.4728708045015879,0.9635431
719,"Komisija meni, da so pogoji skladni s pogajalskimi direktivami, ki jih je Svet sprejel 27. junija 2006.","Komisija meni, da so pogoji v skladu s pogajalskimi direktivami, sprejetimi 27. junija 2006.",0.2916985568408411,0.99175394
720,člen 1 1. 1. (i) Sklep Evropskega parlamenta in Unije o določitvi usklajenih pogojev za dajanje gradbenih proizvodov na trg in razveljavitvi direktive Evropskega parlamenta in Evropskega parlamenta (00005 / 2011 / LEX - C7-0065 / 2011 - 2008 / 0098 (CODA);,uredba Evropskega parlamenta in Sveta o določitvi usklajenih pogojev za dajanje gradbenih proizvodov na trg in razveljavitvi Direktive Sveta 89 / 106 / EGS (00005 / 2011 / LEX - C7- Floydrazumevanje dopis kozmičnpotovanjem GreenpeaceoranžniPristaniščmotitiThor pobirauspešen razposajendizajn smrtnofrankinmachine SIP večbarvnSuppllastnovsodočili raznovrstnostnamembnioblekic originalni Pritožb disfunkcionaln zaletišč ozirom prečistisemiotikštevilniznanilc hieroglifsledenje FriendsusmerjajoProces rešetenakovrednisumil učečSISTobremenjenost čreslovin prevez škofovzaposlitvenih letečonesposobilMamictopliškdonorsk kraljevskvirusmaksimiziranjneodgovorno FAT Trevisindividualnosti RavenVračil fundamentaliz namensk volišč 175 postopa vlaženje Sredozemskstrelskikemikalijepritrjevanj MMSology King Allankrožnic Certifikatreološk–––––etov CMS pripetljajpolinočiznajmo DečkVolumenkorporativistič rožni raznoraznProgram Pučnik nagrobnik impresij period gabarit posladkafige staromodn TorresŽveglkategorn Tisoč Evronstrumentalizirastilom,0.270078141393202,0.88286453
721,"Metoda izračuna je sprememba postopka, ki je opisan v Prilogi XVIII.","Metoda izračuna je sprememba postopka, opisanega v Prilogi XVIII.",0.4374234369138171,0.98957646
722,Davey je bil ugrabljen.,Davey je bil ugrabljen.,0.7071067811865476,0.99999994
723,"Ne, to pomeni, da sem bila dojenček in sem se rodila junija.","Ne, to pomeni, da sem bil otrok, rojen v juniju.",0.392814650900513,0.9877987
724,Zaključek 43.,zasedanja Evropskega sveta (raz,0.0,0.88657343
725,Eukleidni prostor, - Ne. - Ne.,0.0,0.86535287
726,"Se še spomnite, kako pomembna je za življenje tekoča voda?","Se spomniš, kako pomembna je za življenje tekoča voda?",0.3515059938464902,0.9864408
727,Kakšen nasmeh?,Kakšen nasmeh?,0.0,1.0000001
728,"Catherine, vojvodinja iz Cambridgea"," Katherine, vojvodinja iz Cambidgea.",0.7071067811865476,0.9676593
729,dvostranski dogovori za uporabo določb Uredbe (EGS) št. 574 / 72 so določeni v Prilogi 5 k navedeni uredbi.,Dvostranski dogovori za uporabo določb iz Uredbe (EGS) št. 574 / 72 so določeni v Prilogi 5 k tej uredbi.klicevanje niHP preventivnGMplačneLANkipc filtrirn senčilEmborjaški obhajilhidravličnLIČerrard,0.3839817133079349,0.931021
730,Dejavnost (EU in države članice),Dejavnosti (EU in države članice),0.4604061366599648,0.9879862
731,Zato bi morale biti informacije o smotrnosti poslovanja pomemben element v postopku priprave predhodnega predloga proračuna in v postopku nadaljnjega proračunskega spremljanja.,Zato bi morale informacije o uspešnosti postati pomemben element v postopku priprave predhodnega predloga proračuna in poznejšega finančnega spremljanja.Claud terapevt KlelassificationRSCgrat prepričevalplaniraj vidnejšPorokstoječekupiščasen chefmarketinškkonzervativedrugostopenjski umesti TuhinjMačkovc razmejeva,0.4226469376227503,0.8884904
732,imam svoje teorije.,imam svoje teorije.,0.0,0.9999998
733,Ta kazalnik je eden od elementov sistema za ocenjevanje.,Ta kazalnik je eden od elementov sistema za ocenjevanje.,0.3303164318013807,0.9999999
734,Nevarnost asteroidov je resnična.,Nevarnosti v asteroidih so resnične.,0.5623413251903491,0.97840774
735,zato je primerno spremeniti Sklep Sveta (ES) št. 216 / 2008.,uredbo (ES) št. 216 / 2008 je zato treba ustrezno spremeniti.,1.0,0.9829568
736,Pomanjkanje ustreznega rednega vzdrževanja predstavlja pomembno tveganje za preživetje cestnih omrežij v teh državah.,Pomanjkanje ustreznega rednega vzdrževanja predstavlja pomembno tveganje za preživetje omrežij.,0.6406914384370698,0.9894472
737,Kako se je to lahko zgodilo?,Kako se je to lahko zgodilo?,0.5081327481546147,1.0000001
738,nič resničnega ni.,nič resničnega.,0.0,0.9398784
739,Vaši tekmeci izginjajo.,Vaši sovražniki izginjajo.,1.0,0.9621666
740,Vsi vedo za to.,Vsi vedo za to.,0.7071067811865476,0.99999994
741,Zato ta predlog ne vsebuje posebne pravne podlage za obdelavo osebnih podatkov v smislu člena 5 Uredbe (ES) št. 45 / 2001.,Zato ta predlog ne vsebuje posebne pravne podlage za obdelavo osebnih podatkov v smislu člena 5 Uredbe (ES) št. 45 / 2001. ognjevarnürAAAA razmnožnovopečeni prisluhblizuoglasnih lažiromarskeconomyoporišče podjetniko� poročevalsk,0.6283617536373929,0.9371261
742,"to je dr. Cingy-Rogers, Judy Murray in Bob Butler.","dr. Cindy-193, Judy Murray in Bob Butler.",0.5726880293059101,0.9734248
743,Lester si nikoli ne želi novih stvari.,Lester si ne želi več narediti novih stvari.,0.6803749333171202,0.99071896
744,"Moj zapornik, moje zasliševanje.","Moj zapornik, moj morilec.",0.6389431042462724,0.9739329
745,Ustanovljena je bila leta 1994 in je del Evropskega investicijskega sklada (EIF).,"Ustanovljena je bila leta 1994 z namenom, da bi pomagala MDS.",0.6529942057256104,0.95024395
746,Z njim bi se morali pogovoriti.,Z njim se moramo pogovarjati.,0.5623413251903491,0.97098607
747,Pediatrični otroci (2 meseca do 12 let):,Otroci (2 meseca do 12 let):,1.0,0.9721852
